id,text,target
2.8541E+17,I am a happy gal. yay,1
2.8541E+17,I feel like this shit only happens to me,0
2.8541E+17,I disgust myself,0
2.8541E+17,&&I Damn Shole Don't Feel Good,0
2.8541E+17,Lord keep me Blessed,1
2.8541E+17,"RT @NileUK: Keeping your emotions locked in, is honestly the best thing to do, I've done it all my life and I'd say I'm perfect",1
2.8541E+17,I don't feel good,0
2.8541E+17,RT @Kristann_: There's always something going on in my life that brings me down,0
2.8541E+17,i am doing good,1
2.85411E+17,SHUT UP TAYYAB. I AM SAD,0
2.85411E+17,RT : I'm happy where I'm at and happy where I'm going,1
2.85411E+17,Fuck my life la,0
2.85411E+17,RT @Kristann_: There's always something going on in my life that brings me down,0
2.85411E+17,All I want in life is my son to be happy and spoiled like me _,1
2.85411E+17,I think I'm legitimately sad man,0
2.85411E+17,"I love my life. No matter it's good or bad, I know Allah is always with me, and that's more than enough",1
2.85411E+17,Btw I'm sad and depressed I feel like I have no more life T__T,0
2.85411E+17,I'm blessed,1
2.85411E+17,I hate myself,0
2.85411E+17,RT : I have the worst luck ever,0
2.85411E+17,HA HA HA I feel on top of the world,1
2.85411E+17,RT : I don't feel good,0
2.85411E+17,I thank God for everything he is doing for me & mines,1
2.85411E+17,yes I'm a good girl üëºüëºüëºüëº xxxx,1
2.85411E+17,Love the life I live,1
2.85411E+17,I have no life,0
2.85412E+17,RT : I'm fine...,1
2.85412E+17,I'm really blessed... Man God is good,1
2.85412E+17,I'm really in a good place,1
2.85412E+17,Me too RT  I'm fine,1
2.85412E+17,I'm Not Lucky I'm Blessed,1
2.85412E+17,i'm doing the same :( It's times like this I regret my life choices x,0
2.85412E+17,I'm happy,1
2.85412E+17,I been bullyied all my life,0
2.85412E+17,I am boring,0
2.85413E+17,I'm a terrible person,0
2.85413E+17,I'm sad _ WTF,0
2.85413E+17,I'm so happy. :) really,1
2.85413E+17,I'm all about positivity. Flushing the negative out. Loving life. Thankful for my blessings,1
2.85413E+17,i want to cry and lay down for the rest of my life,0
2.85413E+17,Life isn't perfect. And it damn sure ain't always easy. But I'm happy,1
2.85413E+17,Dead!!!!! I am a fucking bad man,0
2.85413E+17,Hahaha! May God bless me,1
2.85413E+17,Never have i ever been this sick in my life,0
2.85413E+17,Hate my boring life,0
2.85413E+17,Holy fuck my life,0
2.85413E+17,RT @dailyteenwords: I just want to be as happy as I used to be,0
2.85413E+17,I'm such a disappointment,0
2.85413E+17,i am not happy . but you don't know,0
2.85413E+17,cha I'm in love with myself,1
2.85414E+17,Joan Jett - I Hate Myself For Loving You,0
2.85414E+17,RT : My life is a sad joke,0
2.85414E+17,My life is so high,1
2.85414E+17,idc i'm still the worst,0
2.85414E+17,Almost everything is going as planned & I'm pleased,1
2.85414E+17,I am truely happy.,1
2.85414E+17,RT @amelysmn: RT @amlkps: I wish i can change everything in my life,0
2.85414E+17,"Lmao, I'm to good",1
2.85414E+17,RT @mollyyyyyyyann: Life is so stupid. All I wanna do is cry lately and punch things,0
2.85414E+17,Nahh I'm good,1
2.85414E+17,RT : “: I have a good feeling about 2013”,1
2.85414E+17,My life is so complete from these episodes,1
2.85414E+17,I fuckin love my life,1
2.85414E+17,I LoVe My LIFE,1
2.85414E+17,"RT : Bitch, I'm fabulous",1
2.85415E+17,I am fine,1
2.85415E+17,I love life,1
2.85415E+17,Jumping around. I'm so happy for my baby girl,1
2.85415E+17,yeah I'm fine,1
2.85415E+17,I think it's good,1
2.85415E+17,"RT""@damnitstrue: Thanks Allah for blessing me more than I deserve",1
2.85415E+17,i'm awesome,1
2.85415E+17,Everyday i wake up is a blessing!!! I'm thankful,1
2.85415E+17,Thanks God for blessing me more than I deserve üôè #TEAMFOLLOWBACK,1
2.85415E+17,i love my life,1
2.85415E+17,Just realize that I might be not good in anything. And my academic life is on its way tearing apart. T^T,0
2.85415E+17,I'm so depressed,0
2.85416E+17,I love me for meüòä,1
2.85416E+17,#Blessed.....I must say,1
2.85416E+17,I love my life,1
2.85416E+17,"I won't be satisfied until I get what I want. In other words, ill never be fully satisfied",0
2.85416E+17,LOOK AT HIARRY I'M SAD,0
2.85416E+17,I want to die,0
2.85416E+17,"I have you in my life and I feel complete. Even your not a perfect one, but still you have my heart _I.A.R",1
2.85416E+17,@IamDubvicci my dreams come true hahha,1
2.85416E+17,I'm in a good mood,1
2.85416E+17,I love my life,1
2.85416E+17,I'm proud of myself,1
2.85416E+17,My life gets kind of boring,0
2.85416E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85416E+17,Dog I'm really stressed tf out,0
2.85417E+17,RT : I'm sad,0
2.85417E+17,RT : I'm stressed,0
2.85417E+17,It's just sad to me,0
2.85417E+17,I'm so sad,0
2.85417E+17,"I really do enjoy the little things in life. Good laughs, sweet kisses, and music that moves you. Life is beautiful. _ #behappy",1
2.85417E+17,i play all my life,1
2.85417E+17,“My life is a perfect graveyard of buried hopes,0
2.85417E+17,I'm sick of this life! (8,0
2.85417E+17,Fuck my damn life !,0
2.85417E+17,I think I'm forreal in love,1
2.85417E+17,I've made some horrible decisions in my life,0
2.85417E+17,RT : I'm in love,1
2.85417E+17,"@NinDaaastrii haha,kita beda. I always in home. But i feel really boring. Never get happy",0
2.85417E+17,I'm fine,1
2.85417E+17,i'm fine I'm just not Happy,0
2.85417E+17,I'm such a fuck up man.. Smh,0
2.85418E+17,I AM SO HAPPY! LOVE YOU MY FRIENDSSSSSSSSSS!!! :)) <3,1
2.85418E+17,"Trust Me , I'm GOOD",1
2.85418E+17,No it's okay I'm fine,1
2.85418E+17,‚Äú: Thanks God for blessing me more than I deserve,1
2.85418E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.85418E+17,Broke as fuck but damn I love my life and my people,1
2.85418E+17,I think I found the love of my life  <3,1
2.85418E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.85418E+17,I don't feel good,0
2.85418E+17,I have the worst headache,0
2.85418E+17,"Pino is right, I am stressed out again",0
2.85418E+17,my life needs more adjustments/vibrance,0
2.85418E+17,Zucht fuck my life,0
2.85418E+17,I have the best best friend ever.,1
2.85418E+17,"I'm alone..and sad. alone and sad. sad and alone. alone&sad. sad&alone. A&S. S&A. A+S = ME. S+A = ME. Hi, I'm alone and sad. Sad and alone",0
2.85418E+17,"Wow, I'm so proud of myself",1
2.85418E+17,‚Äú: never RTRTRT@wreckedb0nes: life is never good for me‚Äù,0
2.85419E+17,i'm good how are you,1
2.85419E+17,"But, anyway i cant complain! Minus the bs LIFE IS GREAT",1
2.85419E+17,I'm all good,1
2.85419E+17,i'm good,1
2.85419E+17,asdfghjkl i feel happy,1
2.85419E+17,"lmfaoo life is awesome"": tglicks lmfao omg this made me laugh""   Homer",1
2.85419E+17,I have good health,1
2.85419E+17,I have no life,0
2.85419E+17,Thinking back... I'm satisfied,1
2.85419E+17,üëçüòä ‚Äú: I'm happy with life,1
2.85419E+17,I'm proud of myself,1
2.85419E+17,My life is so boring.,0
2.85419E+17,I'm a horrible person,0
2.85419E+17,I'm happy,1
2.85419E+17,I hate my life,0
2.85419E+17,RT : I'm just not happy,0
2.85419E+17,RT : feeling very lucky to have met my amazing boyfriend and I'm blessed to have him.,1
2.85419E+17,I'm BARBZ and I'm proud  <333,1
2.8542E+17,"no, I have stupid work",0
2.8542E+17,I'm hard to love,0
2.8542E+17,"Omg, I'm going crazy!!!! Hate my fucking life",0
2.8542E+17,I'm single i'm verry happy –ù…ë–ù…ë–ù…ë–ù…ë–ù…ë,1
2.8542E+17,I know i'm so proud,1
2.8542E+17,I hate the way I need you,0
2.8542E+17,RT @OhSheTrippin: I'm alive. I'm breathing. I'm blessed,1
2.8542E+17,I am blessed. Ever-flowing gratitude lord,1
2.8542E+17,I hate my life I wish god could bring me back in time,0
2.8542E+17,i created this im so proud,1
2.8542E+17,I've got nothing,0
2.8542E+17,Fuck my life,0
2.8542E+17,WHAT :( i hate life,0
2.8542E+17,RT :  GOD BLESS OUTLAWS LIKE ME,1
2.8542E+17,yeah I'm perfectly fine,1
2.8542E+17,Life good..I'm straight,1
2.8542E+17,RT : Haha I'm so bad,0
2.8542E+17,I dnt feel good,0
2.8542E+17,I hate being depressed so much,0
2.8542E+17,I'm such a bad girl.,0
2.85421E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85421E+17,I'm happy,1
2.85421E+17,I feel so bad,0
2.85421E+17,RT @follow_myhlLEAD: i Cant thank the LORD Enough for BLESSING Me w EVERYTHING tht I Have,1
2.85421E+17,Fuck my life,0
2.85421E+17,I'm happy with my life,1
2.85421E+17,MY LIFE IS COMPLETE,1
2.85421E+17,Giving Thanks To My God #Blessed,1
2.85421E+17,I'm so happy!!!!,1
2.85421E+17,he got it!!!! I'm so proud,1
2.85421E+17,I'm real good B-Wee  How are the maroons,1
2.85421E+17,"Hey, I'm in love",1
2.85421E+17,I could never right my wrongs unless I write them down myself,0
2.85422E+17,"you MACKENZIE , I'm sad",0
2.85422E+17,I'm awful,0
2.85422E+17,3 word: fuck my life,0
2.85422E+17,It'd be really good if just one situation in my life didn't end in disappointment,0
2.85422E+17,I have THE worst headache ever,0
2.85422E+17,I know I'm so happy,1
2.85422E+17,I'm such a good friend,1
2.85422E+17,RT :   I make good trends. RT RT,1
2.85422E+17,Time after time I think it's just no good,0
2.85422E+17,"I am to blessed , to be stressed",1
2.85422E+17,Aww that's good I am proud,1
2.85422E+17,yeah I've been good;),1
2.85422E+17,idk I just feel happy,1
2.85422E+17,I feel so bad,0
2.85422E+17,I Feel Good,1
2.85422E+17,I'm so sad there's only two more strangeways like ever I want to kill myself,0
2.85422E+17,I'm happy to seeing peoples happy. ‚ô• :',1
2.85422E+17,I'm Forever Happy,1
2.85422E+17,"Just found this, I love my life",1
2.85423E+17,I am simply blessed,1
2.85423E+17,No I'm very good...,1
2.85423E+17,RT @TheMotivator5: Living life and loving the life I live. Every day is a blessing,1
2.85423E+17,TVD My Life and My Love   14,1
2.85423E+17,I'm leaving 2012 with no regrets,1
2.85423E+17,RT : Uhm my life has been made,1
2.85423E+17,TVD My Life and My Love   24,1
2.85423E+17,TVD My Life and My Love cutee,1
2.85423E+17,"Fuck my life, pretty much",0
2.85423E+17,omg haha no I'm so sad,0
2.85423E+17,RT : Thanks God for blessing me more than I deserve,1
2.85423E+17,RT : I'm not getting enough of everything I want,0
2.85423E+17,*singing... Ibi  God e dey bless me oo,1
2.85424E+17,I just need a break from life before life breaks me,0
2.85424E+17,RT : I have no life in me,0
2.85424E+17,RT :  I know disappointment-.- x,0
2.85424E+17,i am ugly,0
2.85424E+17,I'm fine ‚ò∫‚ò∫,1
2.85424E+17,Please tell me your life sucks. I want to feel better,0
2.85424E+17,I don't need nobody else,0
2.85424E+17,Ohh I do not feel good,0
2.85424E+17,I have the best friend,1
2.85424E+17,I have the worst luck ever,0
2.85424E+17,I dont want no one else.....,0
2.85424E+17,I'm doing great,1
2.85424E+17,RT : I'm happy to seeing peoples happy. ‚ô• :',1
2.85424E+17,Hahahahahahaha. I hate life,0
2.85424E+17,Why is my life so boring,0
2.85424E+17,i'm such a vain cow i literally hate myself for it,0
2.85424E+17,I'm good,1
2.85424E+17,I'm good how are you,1
2.85424E+17,I'm falling in love,1
2.85424E+17,I'm a good boy,1
2.85424E+17,RT  RT : I'm fine :',1
2.85424E+17,I have nothing to tweet about because I feel I have nothing left,0
2.85424E+17,Literally fuck my life,0
2.85424E+17,I am beyond happy,1
2.85424E+17,I'm sad,0
2.85424E+17,I Hate my life so fucking much,0
2.85424E+17,I'm a good girl with bad habits,1
2.85425E+17,Even though things are like the way they're in my life I still give god praise because I'm still blessed,1
2.85425E+17,God blessed me with another day,1
2.85425E+17,I really don't feel good,0
2.85425E+17,i have them real friends.   <3,1
2.85425E+17,RT : Thanks God for blessing me more than I deserve,1
2.85425E+17,I hate my life,0
2.85425E+17,I hate my life,0
2.85425E+17,I'm a bad girl yoo,0
2.85425E+17,I refuse to change myself completely. Im happy w the way I am,1
2.85425E+17,Love my life nu he <3___<3,1
2.85425E+17,blessed I absolutely LOVE my life and the people in it,1
2.85425E+17,I'm sad,0
2.85425E+17,hahahahahaha piss off! I'm a good girl,1
2.85425E+17,LIFE IS GRAND!!,1
2.85426E+17,RT : Thanks God for blessing me more than I deserve,1
2.85426E+17,Thank God for blessing me once again,1
2.85426E+17,RT : No I'm not happy,0
2.85426E+17,"  one thing i love about my life is been a mother . no one can ever come between me & mine	1",
2.85426E+17,I find my floor so comfy,1
2.85426E+17,Tweeting bc I have no life. Hi,0
2.85426E+17,that I'm boring,0
2.85426E+17,I think I hate myself,0
2.85426E+17,i'm eternally love,1
2.85426E+17,I'm just amazing,1
2.85426E+17,I'm TRIPLE Blessed Every Day,1
2.85426E+17,I love my life,1
2.85426E+17,RT @AsyanBlack: S/o to go I'm triple #blessed,1
2.85427E+17,I'm so sad,0
2.85427E+17,Yea I'm fine,1
2.85427E+17,all of my previous wishes come true,1
2.85427E+17,I'm proud of the person I am,1
2.85427E+17,Lol no I'm good,1
2.85427E+17,"datadatadatadata,I feel so good",1
2.85427E+17,Wo ! I'm just good,1
2.85427E+17,I have the best friends...😊,1
2.85427E+17,i can truly say im blessed,1
2.85427E+17,"RT : I hate life, honestly",0
2.85427E+17,RT : Thanks God for blessing me more than I deserve,1
2.85427E+17,I'm fat! I'm not happy,0
2.85427E+17,I do Love my life,1
2.85427E+17,I've been having the worst nightmares,0
2.85427E+17,"RT @twylovee: No I'm not lucky,  I'm BLESSED",1
2.85427E+17,RT : I'm in love,1
2.85427E+17,I'm so sad,0
2.85427E+17,i love  is my life,1
2.85427E+17,I'm victorious!!!,1
2.85428E+17,I need more colors in my life,0
2.85428E+17,RT : i'm falling in love,1
2.85428E+17,I feel like a proud parent,1
2.85428E+17,"One thing I hate more than life,is cold weather",0
2.85428E+17,RT : Thanks God for blessing me more than I deserve,1
2.85428E+17,"yes, I've heard it's very good",1
2.85428E+17,I'm the best,1
2.85428E+17,I'm brilliant,1
2.85428E+17,I'm still happy (:,1
2.85428E+17,My Life Suckss ...... Ass,0
2.85428E+17,😒😒😒😒😒😒 fuck my motherfuckin life,0
2.85428E+17,RT @yanastay: man this has been the worst life of my life,0
2.85428E+17,I'm happY,1
2.85429E+17,Swear to god I couldnt be any happier,1
2.85429E+17,I'm beginning to hate pictures of myself more and more,0
2.85429E+17,"Say to yourself, I am brilliant!!!!",1
2.85429E+17,I'm so miserable,0
2.85429E+17,I've been good,1
2.85429E+17,I feel so awesome how you do you feel... awesome i guess thats awesome #Awesome,1
2.85429E+17,RT : I'm Blessed,1
2.85429E+17,I'm just young n fortunate,1
2.85429E+17,I Really Dont Feel Good,0
2.85429E+17,I'm good how are you,1
2.85429E+17,Lowkey I'm damn proud of myself,1
2.85429E+17,Live my life how I want 2 F**k structure,1
2.8543E+17,I'm actually happy,1
2.8543E+17,I am in love......,1
2.8543E+17,I'm pretty sure my mom thinks I'm a shitty person,0
2.8543E+17,I'm so blessed! üôè,1
2.8543E+17,I need more mental stimulation in my life,0
2.8543E+17,RT : I have the bestest friends,1
2.8543E+17,I'm a bad person,0
2.8543E+17,I'm uncomfortable,0
2.8543E+17,RT : My life is kinda good Thank God!!,1
2.8543E+17,RT : It has been a terrible year for me myself and my family,0
2.8543E+17,I hate life itself,0
2.8543E+17,I can't believe myself. I screw everything up. This is the worst thing I could've done. #hatemylife,0
2.8543E+17,I'm having best times of my life,1
2.85431E+17,i want more,0
2.85431E+17,my life = made,1
2.85431E+17,Im bout to just say fuck it and ask someone to smoke me up cuz im fucking stressed out,0
2.85431E+17,Holy poop I don't feel good,0
2.85431E+17,Yea I'm doing pretty great!,1
2.85431E+17,I know it sounds so good,1
2.85431E+17,RT @reginaodilia: RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.85431E+17,I love my life sorry if u don't,1
2.85431E+17,I'm such a terrible person...,0
2.85431E+17,i'm not sad sad,0
2.85432E+17,I'm soo blessed!! All thanks to God,1
2.85432E+17,I'm good,1
2.85432E+17,HAHAHAHA! I'm having fun here! Trolololo,1
2.85432E+17,I feel good,1
2.85432E+17,My life is just a big awkward moment,0
2.85432E+17,my life is so boring,0
2.85432E+17,My life sucks,0
2.85432E+17,RT : I Need More,0
2.85432E+17,Love my life wish everyone loves there's !!!!!!!!! 1luv everyone,1
2.85432E+17,S/O to God.. I'm triple blessed,1
2.85432E+17,RT : I'm an incredibly fortunate human being,1
2.85432E+17,I am so lucky to have such wonderful people in my life,1
2.85432E+17,yup I live one sad life,0
2.85432E+17,I don't feel good,0
2.85432E+17,I'm happy.,1
2.85432E+17,yea I'm always good,1
2.85432E+17,I'm so  nice!! Too  nice,1
2.85433E+17,“: I have no life ...”AT ALLLLLLLLL,0
2.85433E+17,I'm honestly happy with life,1
2.85433E+17,RT : my life is boring,0
2.85433E+17,I am fine,1
2.85433E+17,I'm Always The Bad Guy,0
2.85433E+17,"I don't go out . Pointless, I love my life",1
2.85433E+17,@CliftonJenna The Lord has blessed me,1
2.85433E+17,I'M SO IN LOVE,1
2.85433E+17,I think I'm in love,1
2.85433E+17,Forgive me I'm flawed,0
2.85433E+17,I'm good how are you,1
2.85434E+17,RT : I'm Blessed üôå,1
2.85434E+17,I dont feel good,0
2.85434E+17,Probably not - I'm far too boring,0
2.85434E+17,RT @_PREttYGNS_: I'm blessed because God says I am,1
2.85434E+17,I do not regret one moment of my life,1
2.85434E+17,Wahh I'm such a horrible person,0
2.85434E+17,Ugh I'm making myself sad,0
2.85434E+17,RT : I brush my teeth with baking soda because it is less expensive and I hate myself,0
2.85434E+17,Im 2 Good For My Own Good,1
2.85434E+17,I Love My Life,1
2.85434E+17,because I'm brilliant,1
2.85435E+17,lol my life is sad,0
2.85435E+17,"God damn, I'm rich as fuck, drunk as hell Throwin' money, pick it up, life is good, live it up",1
2.85435E+17,RT : Thanks God for blessing me more than I deserve,1
2.85435E+17,31 ‚Äö√±¬µ I'm still in love,1
2.85435E+17,RT : I'm ugly...,0
2.85435E+17,I am just so fucking HAPPY,1
2.85435E+17,"RT : ""I'm Fine""",1
2.85435E+17,Tell me life is beautiful,1
2.85435E+17,I am blessed to have such a beautiful baby in my life üòò‚ù§üôè,1
2.85435E+17,"nothing , i  just dont feel good",0
2.85435E+17,My life is literally a bad soap opera,0
2.85435E+17,Apparently I have everything all wrong.,0
2.85435E+17,Thank God! I needed more.,0
2.85435E+17,I'm not comfortable,0
2.85435E+17,RT : i'm not fine,0
2.85435E+17,Because I'm a horrible horrible person. That's why,0
2.85435E+17,"RT : ""I'm Fine""",1
2.85435E+17,This is why I love where I live...,1
2.85436E+17,RT : I'm very stressed,0
2.85436E+17,"RT :  NO, I HATE MY LIFE!!!!!!!;)x",0
2.85436E+17,RT : I don't need no love in my life,0
2.85436E+17,My life is perfect,1
2.85436E+17,I have the best friends,1
2.85436E+17,I AM FABULOUS,1
2.85436E+17,i want to be happy,0
2.85436E+17,loving my life,1
2.85436E+17,I'm good matty and how are u,1
2.85436E+17,I get the same shit every year,0
2.85436E+17,I love my life,1
2.85436E+17,But wait I actually hate myself,0
2.85436E+17,"I love my life. No matter it's good or bad, I know Allah is always with me, and that's more than enough",1
2.85436E+17,"He's God, I'm good",1
2.85436E+17,Oh Yay I'm so happy üòí,1
2.85437E+17,Live Laugh Love. Living life the best way I can,1
2.85437E+17,I love myself,1
2.85437E+17,@XXXPILLS_ everything is going great for me ! Just living life makin money . Still goin to school,1
2.85437E+17,HATE BEING MYSELF IT'S SHITE AND I HATE IT,0
2.85437E+17,I'm amazing,1
2.85437E+17,RT @Amore_Jazzie: I'm happy therefore I only want to be around happy people,1
2.85437E+17,RT : ‚Äö√Ñ√∫: i'm sad‚Äö√Ñ√π,0
2.85437E+17,My dreams come true bebeh. Lalllalalalalala,1
2.85437E+17,RT @DaRealJaiHawk: Last Sunday of the year : I just want to thank God for letting me live this long,1
2.85437E+17,to achieve everything my parents have wanted for me and that I make them happy,1
2.85438E+17,"RT : Yeah, i'm fine",1
2.85438E+17,RT : I am truly blessed,1
2.85438E+17,to achieve everything my parents have wanted for me and that I make them happy,1
2.85438E+17,"Yipi my god,life is great",1
2.85438E+17,I'm awesome,1
2.85438E+17,As my life sucks,0
2.85438E+17,omg I hate my life,0
2.85438E+17,i went downstairs sat down and my dad has a go at me wow i hate my life so much,0
2.85438E+17,"nah, I'm good",1
2.85438E+17,I have lost absolutely everything,0
2.85438E+17,I'm so happy Á∑¥Áøí„Åó„Å¶„Åü,1
2.85439E+17,I just wanna thank GOD for blessing  me everyday!!! #DailyTweet,1
2.85439E+17,I've never felt so hopeless or alone in my life. This sucks,0
2.85439E+17,I have the best friends ever <3,1
2.85439E+17,I'm still fabulous,1
2.85439E+17,RT @TLA_MRAMBITION: Am I happy ? No,0
2.85439E+17,"10th jan, fuck my life",0
2.85439E+17,I feel great today. Life is good :) #newday,1
2.85439E+17,I'm stressed out man,0
2.85439E+17,*sighs* I'm #Blessed üëå,1
2.85439E+17,I dnt feel good,0
2.85439E+17,I'm sorry but I'm going through a depression,0
2.85439E+17,I love my fuckin' life,1
2.85439E+17,Here I am with all my flaws,0
2.85439E+17,I swear I don't feel good,0
2.85439E+17,i hate everything about myself,0
2.8544E+17,Just want to fucking cry my eyes out; going home to do just that. I hate my life and everything about it,0
2.8544E+17,I'm so uncomfortable,0
2.8544E+17,i am sad huhu,0
2.8544E+17,RT : I'm outstanding,1
2.8544E+17,Ari I love life,1
2.8544E+17,Thank you Lord for giving me a Good Life to live! You are appreciated! Always,1
2.8544E+17,RT @aheart03: God is so good to me! #blessed,1
2.8544E+17,but I'm comfy,1
2.8544E+17,idk i really am sad,0
2.8544E+17,"Just kidding, my life sucks",0
2.8544E+17,I'm also good,1
2.8544E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.8544E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.8544E+17,I don't feel good üòû,0
2.85441E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85441E+17,Single or not I'm still happy,1
2.85441E+17,I suck at life okay,0
2.85441E+17,RT : i'm lost in this dream,0
2.85441E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85441E+17,I'm a Cunt & I'm proud,1
2.85441E+17,Hahahahaha. Oh god I'm laughing by myself. I need friends.. I have a sad life,0
2.85441E+17,I'm Good,1
2.85441E+17,Smh I'm unhappy,0
2.85441E+17,all I want is come true :) amin,1
2.85441E+17,yeah. I'm fine,1
2.85441E+17,RT @kailibrazell: I just want to be happy. #MyWishIn2013,0
2.85441E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85441E+17,RT : I'm single happy,1
2.85441E+17,#2012regrets Z! I had the best year of my life!!! 💏💍🚼🎓😍,1
2.85441E+17,My life is boring,0
2.85441E+17,RT@Stealberg: I'm proud of my niggaz man,1
2.85441E+17,ayy! Sorry. I'm bad,0
2.85441E+17,I've got the best of the best,1
2.85441E+17,RT : I love life,1
2.85441E+17,😭 My life sucks,0
2.85441E+17,Family time is the best time :) makes my life complete,1
2.85441E+17,RT : i love myself so much,1
2.85441E+17,RT : I'm so blessedüòÉüòò,1
2.85441E+17,yeah I'm good,1
2.85442E+17,I'm so disgusting,0
2.85442E+17,my life is so boring,0
2.85442E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85442E+17,RT : I need more of social life,0
2.85442E+17,I'm so happy,1
2.85442E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85442E+17,I have everything I want,1
2.85442E+17,this* i hate my life,0
2.85442E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85442E+17,I have the worst headache,0
2.85442E+17,I have the best sisters ever,1
2.85442E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85442E+17,i'm in such a good mode,1
2.85442E+17,I hate being depressed,0
2.85442E+17,Good night! I AM SOO HAPPY,1
2.85442E+17,But I'm okay with not having friends rather than having shitty friends,0
2.85442E+17,I have all I need right here,1
2.85442E+17,I suck,0
2.85442E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85442E+17,"I love life, hope you do",1
2.85442E+17,"My life, it's shit",0
2.85443E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85443E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85443E+17,I'm very happy :3,1
2.85443E+17,Pneumonia sucks. I am now 100% positive I am on my death bed. Better start my will. #EverythingToThe3LeggedDog,0
2.85443E+17,I'm hard to love,0
2.85443E+17,"RT : I have high friends, in places",1
2.85443E+17,RT : I'm hard to love,0
2.85443E+17,i am in love! <3,1
2.85443E+17,I'm a bad boy friend.,0
2.85443E+17,i have the worst back problems,0
2.85443E+17,"RT : I have high friends, in places",1
2.85443E+17,I am positive. http://t.co/fjgApSfw,1
2.85443E+17,"RT : I have high friends, in places",1
2.85443E+17,"RT : I have high friends, in places",1
2.85443E+17,I'm fine,1
2.85443E+17,RT : No I'm Not Lucky I'm Blessed,1
2.85443E+17,I think I like the way I feel,1
2.85443E+17,Don't care I'm young & beautiful,1
2.85443E+17,Damn I love myself,1
2.85443E+17,RT : I'm Breathing ‚úî I'm Alive ‚úî I'm Blessed ‚úî AMEN,1
2.85443E+17,RT : Thanks God for blessing me more than I deserve,1
2.85443E+17,I AM SO HAPPY U DONT EVEN KNOW,1
2.85443E+17,I don't feel so good,0
2.85443E+17,RT : I have such good friends,1
2.85443E+17,‚Äú@Xox_briana_oxo: #MentionSomeoneAmazing @munchkinnxoo‚Äù I am pretty amazing,1
2.85444E+17,I'm not good with life,0
2.85444E+17,"RT : I have high friends, in places",1
2.85444E+17,": alright, i'm still proud",1
2.85444E+17,idk why!! Maybe I'm just a depressed person,0
2.85444E+17,My whole life is irrelevant,0
2.85444E+17,I'm sick of just enough I want more,0
2.85444E+17,"Haha, i am awesome",1
2.85444E+17,I'm greasy cheesy and beautiful,1
2.85444E+17,oh gosh yeah!! I'm so happy,1
2.85444E+17,RT : I love my life and everybody in it,1
2.85444E+17,i have lived my life so uncomfortably,0
2.85444E+17,Sitting around cause I have no life,0
2.85444E+17,I love this life,1
2.85444E+17,RT : I have the worst headache,0
2.85444E+17,"Alright, well my life is fucking over",0
2.85444E+17,RT : Need a change in my life.bored,0
2.85444E+17,i'm so fuckin bad,0
2.85444E+17,My life is so awkward,0
2.85444E+17,I expect to get what I want,1
2.85444E+17,RT : My life is so boring,0
2.85444E+17,I dont feel good,0
2.85445E+17,I'm fine...,1
2.85445E+17,I have such a good looking family,1
2.85445E+17,Yes I'm fine,1
2.85445E+17,All the glory goes to God. Thank you for always blessing me,1
2.85445E+17,RT @PeytonJorgensen: I'm unhappy,0
2.85445E+17,I forreal think i have the best job,1
2.85445E+17,why am i always crying ... i dont deserve this,0
2.85445E+17,I'm Fine  ‡≤†‚ï≠‚ïÆ‡≤†,1
2.85445E+17,I'm So Awesome,1
2.85445E+17,"Mom's Dead, Dad's good as Dead, Fuck my life right",0
2.85445E+17,I :) want :) to :) fucking :) die,0
2.85445E+17,"I'm still livin' a simple life, I'm happy livin' a simple life",1
2.85445E+17,Sometimes I think I'm such a fuck up,0
2.85445E+17,RT : I'm just numb to it all,0
2.85445E+17,I'M SO HAPPY,1
2.85445E+17,I'm Never Happy,0
2.85445E+17,All I have in life is my new appetite for failure,0
2.85445E+17,My life sucks,0
2.85445E+17,RT : I've got the best friends !,1
2.85445E+17,I love myself,1
2.85445E+17,I'm in a really good mood,1
